date_time,duration,source_ip,destination_ip,source_port,destination_port,protocol,flag,forwarding_status,tos,packets,bytes,label
28/07/2016 0:10,0.0,42.219.154.69,42.219.150.241,80,6168,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:10,0.0,42.219.152.20,42.219.150.242,80,6925,TCP,.A..S.,0,0,1,40,dos
27/07/2016 14:34,0.0,66.232.66.178,42.219.159.90,0,771,ICMP,.A....,0,40,1,56,background
28/07/2016 3:11,0.524,193.26.243.182,42.219.156.212,25,52041,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 2:49,0.696,42.219.156.212,193.26.243.129,50270,25,TCP,.APRS.,0,0,6,417,anomaly-spam
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,63116,7496,TCP,....S.,0,0,1,44,scan44
28/07/2016 4:11,0.54,193.27.1.135,42.219.156.213,25,38798,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 14:09,0.292,165.12.191.214,42.219.156.211,45436,80,TCP,.A..SF,0,0,5,212,background
27/07/2016 16:11,2.716,168.38.13.38,42.219.158.156,57141,443,TCP,.AP.SF,0,0,12,1628,background
28/07/2016 6:26,0.0,80.183.31.4,42.219.158.235,41574,53,UDP,.A....,0,4,1,70,background
28/07/2016 1:55,0.0,42.219.158.17,143.72.8.137,43827,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 16:38,4.5,42.219.154.119,62.11.124.129,80,53055,TCP,.AP.SF,0,0,390,544447,background
28/07/2016 2:59,0.0,42.219.153.62,85.236.75.132,53,23756,UDP,.A....,0,0,1,176,background
28/07/2016 8:54,0.16,115.28.196.83,42.219.153.164,52858,80,TCP,.AP.SF,0,40,6,692,background
28/07/2016 9:33,15.028,42.219.158.161,218.58.31.57,44498,25,TCP,....S.,0,0,5,300,blacklist
27/07/2016 23:49,0.696,42.219.158.242,60.56.180.25,55043,80,TCP,.AP.SF,0,0,6,437,blacklist
27/07/2016 20:47,0.584,42.219.156.215,193.27.83.86,42891,25,TCP,.APRS.,0,0,6,435,anomaly-spam
28/07/2016 0:17,2.86,42.219.159.90,51.163.121.22,55192,445,TCP,....S.,0,0,2,96,background
27/07/2016 21:53,0.0,208.91.64.4,42.219.158.188,36625,53,UDP,.A....,0,0,1,58,blacklist
28/07/2016 0:06,0.0,42.219.154.2,143.72.8.137,38084,53,UDP,.A....,0,0,1,67,background
28/07/2016 1:53,0.0,42.219.156.31,143.72.8.137,33611,53,UDP,.A....,0,0,1,70,nerisbotnet
28/07/2016 0:24,0.0,42.219.152.20,42.219.150.242,80,6391,TCP,.A..S.,0,0,1,40,dos
28/07/2016 5:53,0.0,42.219.159.68,43.14.197.107,34065,80,TCP,.A....,0,0,1,64,blacklist
28/07/2016 1:52,0.0,42.219.152.20,143.72.8.137,48245,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 17:39,0.276,42.219.158.188,143.72.8.137,47006,53,UDP,.A....,0,0,61,4454,blacklist
27/07/2016 23:25,0.0,42.219.153.62,204.97.142.213,53,39692,UDP,.A....,0,0,1,159,background
27/07/2016 22:25,0.0,143.72.8.137,42.219.158.188,53,44361,UDP,.A....,0,0,1,148,blacklist
28/07/2016 8:55,6.256,42.219.156.211,213.93.213.72,443,33591,TCP,.AP.SF,0,0,15,8993,background
28/07/2016 0:20,0.0,42.219.150.247,42.219.158.16,6838,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 21:45,0.0,42.219.153.62,121.106.65.117,53,25908,UDP,.A....,0,0,1,113,background
27/07/2016 23:39,0.44,193.27.83.116,42.219.156.212,25,37377,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:17,8.947,42.219.154.66,205.188.159.42,4430,25,TCP,....S.,0,0,6,288,nerisbotnet
27/07/2016 16:45,0.0,143.72.8.137,42.219.158.188,53,34176,UDP,.A....,0,0,2,238,blacklist
28/07/2016 0:37,1.12,60.56.180.25,42.219.158.242,80,60160,TCP,.AP.SF,0,0,4,565,blacklist
28/07/2016 1:06,0.016,42.219.154.66,147.32.84.171,2104,139,TCP,.AP.SF,0,0,22,2970,nerisbotnet
27/07/2016 23:58,0.588,42.219.156.215,193.27.83.116,40226,25,TCP,.APRS.,0,0,6,434,anomaly-spam
28/07/2016 0:21,2.868,42.219.159.95,253.3.215.198,9990,445,TCP,....S.,0,0,2,96,background
27/07/2016 20:18,0.72,42.219.156.212,193.27.6.165,45960,25,TCP,.APRS.,0,0,6,438,anomaly-spam
28/07/2016 0:50,0.0,42.219.156.30,42.219.150.247,38292,56011,TCP,.A.R..,0,0,1,40,scan44
27/07/2016 17:11,0.164,115.28.196.81,42.219.154.114,45400,80,TCP,.AP.SF,0,40,9,879,background
28/07/2016 7:12,0.0,42.219.153.27,212.76.189.155,50578,3922,UDP,.A....,0,0,2,196,background
28/07/2016 0:28,0.0,42.219.154.69,42.219.150.241,80,9280,TCP,.A..S.,0,0,1,40,dos
27/07/2016 22:40,20.448,42.219.156.211,210.62.223.209,80,50338,TCP,.AP.SF,0,0,5,967,background
28/07/2016 2:48,2.04,131.138.134.114,42.219.156.211,64843,443,TCP,.AP.SF,0,0,9,1136,background
28/07/2016 0:22,0.0,42.219.158.16,42.219.150.247,80,14842,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:40,0.436,193.27.83.86,42.219.156.212,25,56863,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 6:12,1.608,47.224.77.125,42.219.159.92,54243,18677,UDP,.A....,0,40,5,270,background
27/07/2016 18:31,20.5,42.219.152.242,50.3.24.3,80,47879,TCP,.AP.SF,0,0,16,17165,background
27/07/2016 18:15,0.536,42.219.156.211,210.56.83.166,80,26104,TCP,.AP.SF,0,0,4,986,background
28/07/2016 0:50,0.0,42.219.150.246,42.219.158.16,62670,5815,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:51,0.0,42.219.150.243,42.219.152.20,42036,8651,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:12,0.004,42.219.150.242,42.219.152.20,17244,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 20:16,2.92,42.219.159.90,232.161.196.119,7433,445,TCP,....S.,0,0,2,96,background
28/07/2016 6:52,3.104,42.219.159.90,104.237.148.86,14612,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:51,0.0,42.219.150.247,42.219.156.30,61278,8083,TCP,....S.,0,0,1,44,scan44
28/07/2016 3:07,0.0,143.72.8.137,42.219.158.188,53,40062,UDP,.A....,0,0,1,96,blacklist
28/07/2016 0:25,0.0,42.219.152.20,42.219.150.242,80,17952,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:19,0.004,42.219.150.246,42.219.158.16,2657,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 14:44,0.0,42.219.153.72,61.0.246.203,2905,53,UDP,.A....,0,0,1,83,background
28/07/2016 9:11,0.0,143.72.8.137,42.219.154.114,53,35332,UDP,.A....,0,0,1,91,background
27/07/2016 22:11,1.632,70.210.182.64,42.219.155.28,31238,443,TCP,.APRSF,0,0,15,2777,background
27/07/2016 23:50,0.092,42.219.156.211,209.147.105.35,80,62175,TCP,.AP.SF,0,0,5,879,background
27/07/2016 23:47,0.94,214.47.126.3,42.219.159.194,64337,53,UDP,.A....,0,0,2,132,background
27/07/2016 23:00,0.0,42.219.153.72,107.90.100.184,2905,53,UDP,.A....,0,0,2,160,background
28/07/2016 0:25,0.0,42.219.159.82,211.40.119.121,8000,55641,TCP,.A....,0,0,1,52,background
28/07/2016 1:57,11.232,42.219.156.211,165.128.204.52,443,37003,TCP,.APRSF,0,0,11,5778,background
27/07/2016 18:36,0.524,54.143.48.135,42.219.156.212,25,47181,TCP,.AP.SF,0,0,5,958,anomaly-spam
27/07/2016 21:07,7.732,42.219.154.100,216.51.254.10,25,60176,TCP,.AP.SF,0,0,70,3334,background
28/07/2016 0:50,0.0,42.219.150.242,42.219.154.69,33520,23,TCP,....S.,0,0,1,44,scan44
28/07/2016 7:30,0.0,42.219.153.7,204.97.138.50,53,48277,UDP,.A....,0,0,1,153,background
27/07/2016 20:17,4.024,201.173.245.9,42.219.156.211,63175,443,TCP,.AP.SF,0,0,10,1108,background
28/07/2016 0:25,0.004,42.219.150.242,42.219.152.20,15152,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 18:05,0.0,42.219.154.176,143.72.4.250,49436,53,UDP,.A....,0,0,1,72,background
27/07/2016 20:58,5.476,42.219.154.101,208.59.157.101,80,52186,TCP,.AP.SF,0,0,6,802,background
27/07/2016 15:26,3.788,42.219.153.38,216.49.146.146,80,57717,TCP,.AP.SF,0,0,10,4708,background
27/07/2016 13:47,0.0,42.219.154.107,143.72.8.137,39018,53,UDP,.A....,0,0,1,77,background
28/07/2016 9:36,0.0,215.145.98.201,42.219.155.100,59863,53,UDP,.A....,0,0,1,76,background
28/07/2016 1:35,8.912,42.219.156.28,77.88.21.89,4832,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 4:09,0.0,42.219.153.27,193.27.165.19,10607,40006,UDP,.A....,0,0,1,63,background
27/07/2016 20:06,0.696,42.219.156.213,54.143.48.199,33978,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 0:40,0.0,42.219.150.246,42.219.154.69,52028,2119,TCP,....S.,0,0,1,44,scan11
27/07/2016 23:24,0.0,42.219.158.191,204.97.46.100,53,46196,UDP,.A....,0,0,1,155,background
28/07/2016 0:52,0.0,42.219.156.30,42.219.150.247,18040,62217,TCP,.A.R..,0,0,1,40,scan44
28/07/2016 3:52,0.52,193.26.243.182,42.219.156.212,25,48019,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 23:48,3.16,42.219.156.196,85.194.78.170,57886,25,TCP,.APRS.,0,0,55,4380,background
28/07/2016 3:05,0.0,42.219.158.188,143.72.8.137,40099,53,UDP,.A....,0,0,1,74,blacklist
28/07/2016 5:27,1.228,42.219.157.23,133.54.81.130,80,46497,TCP,.AP.SF,0,0,32,43232,background
28/07/2016 8:50,0.0,61.153.233.66,42.219.158.188,24693,53,UDP,.A....,0,0,1,65,blacklist
28/07/2016 1:48,0.72,42.219.156.213,193.27.6.180,50159,25,TCP,.APRS.,0,0,6,434,anomaly-spam
28/07/2016 0:51,0.0,42.219.156.30,42.219.150.247,749,40829,TCP,.A.R..,0,0,1,40,scan44
27/07/2016 14:53,0.348,42.219.158.226,168.210.76.211,80,3382,TCP,.AP.S.,0,0,30,36867,background
27/07/2016 15:41,0.0,143.72.4.250,42.219.154.149,53,36917,UDP,.A....,0,0,1,125,background
27/07/2016 19:16,6.332,42.219.158.156,168.38.13.1,443,50028,TCP,.AP.SF,0,0,56,57540,background
27/07/2016 15:25,0.0,42.219.154.167,143.72.4.250,40220,53,UDP,.A....,0,0,1,97,background
28/07/2016 3:06,0.0,42.219.154.103,188.31.65.98,80,30512,TCP,.AP...,0,2,6,8460,background
28/07/2016 0:11,0.0,42.219.158.16,42.219.150.246,80,8391,TCP,.A..S.,0,0,1,40,dos
28/07/2016 3:21,0.532,193.27.1.135,42.219.156.215,25,43866,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:46,3.036,42.219.158.188,201.168.0.76,80,52515,TCP,.AP.SF,0,0,9,6507,blacklist
28/07/2016 1:50,0.0,42.219.158.188,51.137.95.38,53,34595,UDP,.A....,0,0,1,149,blacklist
27/07/2016 17:14,0.592,42.219.156.215,193.27.83.86,54397,25,TCP,.APRS.,0,0,6,434,anomaly-spam
28/07/2016 0:51,0.0,42.219.150.247,42.219.156.30,64647,2179,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:47,0.0,67.210.4.19,42.219.156.211,64085,443,TCP,.AP..F,0,0,2,135,background
28/07/2016 0:11,0.0,42.219.150.243,42.219.152.20,10848,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 1:20,0.0,143.72.8.137,42.219.158.19,53,60238,UDP,.A....,0,0,1,86,nerisbotnet
28/07/2016 0:51,0.0,42.219.150.243,42.219.152.20,62113,9595,TCP,....S.,0,0,1,44,scan44
28/07/2016 6:31,0.228,42.219.156.211,37.97.85.72,80,60806,TCP,.AP.SF,0,0,4,1079,background
27/07/2016 19:36,0.696,42.219.156.212,54.143.48.135,51723,25,TCP,.APRS.,0,0,6,431,anomaly-spam
27/07/2016 16:08,20.104,201.171.208.73,42.219.154.171,38241,80,TCP,.AP.SF,0,0,116,27154,background
28/07/2016 1:19,0.0,42.219.154.70,143.72.8.137,53266,53,UDP,.A....,0,0,1,70,nerisbotnet
28/07/2016 0:11,0.0,42.219.150.241,42.219.154.69,14810,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 20:57,0.76,42.219.156.212,193.27.6.180,55632,25,TCP,.APRS.,0,0,6,439,anomaly-spam
28/07/2016 0:52,0.0,42.219.150.243,42.219.152.20,64793,4000,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:37,2.872,42.219.159.90,246.219.151.65,4989,445,TCP,....S.,0,0,2,96,background
27/07/2016 17:14,0.532,193.27.1.135,42.219.156.213,25,51733,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 17:35,0.692,42.219.156.212,193.26.243.174,50857,25,TCP,.APRS.,0,0,6,444,anomaly-spam
28/07/2016 3:56,7.6,64.83.163.177,42.219.155.28,58961,443,TCP,.AP.SF,0,0,13,2929,background
28/07/2016 0:51,0.0,42.219.150.246,42.219.158.16,33946,9002,TCP,....S.,0,0,1,44,scan44
27/07/2016 18:51,103.12,216.34.18.68,42.219.158.188,59471,80,TCP,.AP.SF,0,0,21,3053,blacklist
27/07/2016 18:36,0.0,239.111.1.48,42.219.159.90,445,34327,TCP,.A.R..,0,72,1,40,background
27/07/2016 16:53,0.0,33.12.102.129,42.219.157.139,5195,5060,UDP,.A....,0,0,1,444,background
28/07/2016 1:50,0.0,143.72.8.137,42.219.152.23,53,57297,UDP,.A....,0,0,1,86,nerisbotnet
28/07/2016 0:40,0.0,42.219.150.246,42.219.154.69,44759,4111,TCP,....S.,0,0,1,44,scan11
27/07/2016 16:44,9.0,224.164.32.21,42.219.146.191,57628,23,TCP,....S.,0,40,3,168,background
28/07/2016 4:44,2.968,42.219.159.90,154.210.33.10,65010,445,TCP,....S.,0,0,2,96,background
28/07/2016 7:53,0.14,62.49.30.102,42.219.155.123,57298,80,TCP,.AP.SF,0,40,6,643,background
27/07/2016 18:42,0.552,218.55.200.105,42.219.154.156,59339,25,TCP,.AP.S.,0,2,5,263,background
28/07/2016 3:42,0.0,143.72.8.137,42.219.158.161,53,58050,UDP,.A....,0,0,1,78,background
28/07/2016 1:02,0.0,42.219.154.122,143.72.8.137,37601,53,UDP,.A....,0,0,1,73,background
28/07/2016 1:52,0.0,143.72.8.137,42.219.154.71,53,45260,UDP,.A....,0,0,1,86,nerisbotnet
28/07/2016 0:10,0.0,42.219.150.242,42.219.152.20,4594,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 17:17,2.868,42.219.159.95,94.141.211.231,39757,445,TCP,....S.,0,0,2,96,background
28/07/2016 2:40,0.0,43.164.49.177,42.219.155.26,80,33584,TCP,.A...F,0,0,1,52,background
28/07/2016 6:27,0.2,42.219.159.92,78.160.191.61,44104,443,TCP,.AP.SF,0,0,7,655,background
27/07/2016 21:48,0.588,42.219.156.213,193.27.83.68,59972,25,TCP,.APRS.,0,0,6,436,anomaly-spam
27/07/2016 18:47,0.544,193.27.6.149,42.219.156.212,25,50831,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:04,0.0,42.219.147.137,143.72.8.137,54695,53,UDP,.A....,0,0,2,134,background
27/07/2016 20:36,0.6,42.219.156.215,193.27.83.86,34409,25,TCP,.APRS.,0,0,6,439,anomaly-spam
28/07/2016 0:21,0.0,42.219.150.247,42.219.158.16,11053,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 19:57,0.0,42.219.153.62,210.46.43.130,53,34875,UDP,.A....,0,0,1,76,background
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,39756,901,TCP,....S.,0,0,1,44,scan44
28/07/2016 6:06,0.0,42.219.158.188,143.72.8.137,52035,53,UDP,.A....,0,0,1,70,blacklist
27/07/2016 20:27,0.436,193.27.83.86,42.219.156.212,25,57149,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 16:50,0.0,42.219.153.62,185.40.226.137,53,37956,UDP,.A....,0,0,1,176,background
27/07/2016 17:14,0.0,42.219.159.82,165.133.210.219,8000,49796,TCP,.A....,0,0,1,52,background
27/07/2016 21:42,0.452,42.219.156.211,223.85.124.133,443,65405,TCP,.AP.SF,0,0,7,1443,background
27/07/2016 17:22,21.356,131.225.25.150,42.219.153.128,54443,80,TCP,.AP.SF,0,0,32,4820,background
28/07/2016 7:17,0.0,233.21.192.191,42.219.154.101,27921,33434,UDP,.A....,0,72,1,68,background
27/07/2016 14:20,7.284,216.35.223.164,42.219.157.23,51242,80,TCP,.A..SF,0,0,4,172,background
28/07/2016 1:43,9.013,42.219.152.22,200.147.36.15,4916,25,TCP,....S.,0,0,6,288,nerisbotnet
27/07/2016 14:08,1.684,70.213.149.53,42.219.155.28,11442,443,TCP,.APRSF,0,0,12,2645,background
28/07/2016 6:01,0.7,211.42.121.10,42.219.159.82,49239,80,TCP,.AP.SF,0,0,6,397,background
28/07/2016 7:17,0.0,143.72.4.250,42.219.154.173,53,40207,UDP,.A....,0,0,1,80,background
28/07/2016 1:17,9.013,42.219.154.71,65.54.188.72,4435,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 3:48,3.096,42.219.159.90,55.26.162.124,38816,445,TCP,....S.,0,0,2,96,background
28/07/2016 7:34,0.0,42.219.159.92,145.238.218.243,123,123,UDP,.A....,0,0,1,76,background
27/07/2016 17:17,1.588,42.219.159.82,133.18.60.180,10021,47906,TCP,.AP.SF,0,0,12,695,background
27/07/2016 17:15,0.284,42.219.145.25,188.31.29.60,80,39366,TCP,.AP.SF,0,0,27,35185,background
28/07/2016 1:53,0.632,41.192.13.205,42.219.158.188,39520,25,TCP,.AP.S.,0,40,4,231,blacklist
28/07/2016 0:51,0.0,42.219.150.242,42.219.154.69,61864,1077,TCP,....S.,0,0,1,44,scan44
27/07/2016 22:39,0.136,42.219.156.211,223.85.111.94,80,54400,TCP,.AP.SF,0,0,4,844,background
28/07/2016 0:02,0.0,42.219.158.16,42.219.150.246,80,18703,TCP,.A..S.,0,0,1,40,dos
28/07/2016 2:12,0.328,192.211.34.181,42.219.153.27,17771,50578,UDP,.A....,0,72,2,196,background
28/07/2016 7:08,0.008,42.219.156.211,211.166.138.209,443,43260,TCP,...R..,0,40,2,80,background
28/07/2016 0:24,0.0,42.219.150.243,42.219.152.20,11238,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 18:26,0.74,42.219.156.215,193.27.1.120,42544,25,TCP,.APRS.,0,0,6,435,anomaly-spam
28/07/2016 8:21,0.0,68.119.200.1,42.219.155.103,80,46376,TCP,.A....,0,8,1,52,blacklist
28/07/2016 0:24,0.004,42.219.150.242,42.219.152.20,8029,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 22:22,0.78,42.219.153.128,106.150.228.209,80,26268,TCP,.A..SF,0,0,3,128,background
28/07/2016 4:31,0.0,42.219.159.90,78.139.242.178,17966,445,TCP,....S.,0,0,1,48,background
27/07/2016 22:33,8.94,217.218.191.39,42.219.157.103,60258,23,TCP,....S.,0,0,3,180,background
28/07/2016 8:54,1.016,42.219.153.140,75.179.204.112,80,52866,TCP,.AP.SF,0,0,7,5648,background
28/07/2016 0:52,0.0,42.219.150.247,42.219.156.30,37946,106,TCP,....S.,0,0,1,44,scan44
28/07/2016 1:57,0.238,31.192.109.167,42.219.152.22,80,1107,TCP,.AP.SF,0,0,5,420,nerisbotnet
28/07/2016 1:44,2.232,42.219.159.85,85.194.138.36,27099,443,TCP,.AP.SF,0,0,195,13051,background
28/07/2016 1:22,0.0,70.41.61.23,42.219.146.67,40167,53413,UDP,.A....,0,0,2,197,background
28/07/2016 0:10,0.0,42.219.158.16,42.219.150.246,80,5729,TCP,.A..S.,0,0,1,40,dos
27/07/2016 23:21,0.0,42.219.158.188,204.97.41.51,53,40536,UDP,.A....,0,0,1,127,blacklist
28/07/2016 0:12,0.0,42.219.158.16,42.219.150.246,80,14281,TCP,.A..S.,0,0,1,40,dos
28/07/2016 1:36,0.0,42.219.158.161,143.72.8.137,45920,53,UDP,.A....,0,0,1,65,background
28/07/2016 2:20,0.0,187.94.230.217,42.219.159.85,443,42457,TCP,.AP...,0,0,1,139,background
27/07/2016 22:45,0.0,253.124.98.220,42.219.154.159,25,36472,TCP,.A.R..,0,0,1,40,blacklist
27/07/2016 17:12,0.0,77.240.82.153,42.219.158.188,51825,80,TCP,.A....,0,40,1,41,blacklist
27/07/2016 13:50,0.316,42.219.154.97,67.126.117.55,80,51875,TCP,.AP.SF,0,0,14,14567,blacklist
28/07/2016 0:52,0.0,42.219.150.246,42.219.158.16,33099,79,TCP,....S.,0,0,1,44,scan44
27/07/2016 13:48,0.0,42.219.158.188,143.72.8.137,35529,53,UDP,.A....,0,0,1,60,blacklist
28/07/2016 3:11,0.692,42.219.156.212,193.26.243.182,51137,25,TCP,.APRS.,0,0,6,422,anomaly-spam
28/07/2016 0:00,0.0,42.219.158.16,42.219.150.246,80,3122,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:02,0.0,42.219.158.16,42.219.150.246,80,16931,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:12,0.0,42.219.150.247,42.219.158.16,17461,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 16:41,0.312,214.43.213.44,42.219.155.56,60317,80,TCP,.APRSF,0,0,10,1197,background
27/07/2016 18:16,0.556,193.27.83.116,42.219.156.212,25,54455,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:48,0.54,193.27.6.149,42.219.156.215,25,45497,TCP,.AP.SF,0,0,5,958,anomaly-spam
28/07/2016 4:48,0.536,193.27.1.120,42.219.156.215,25,60619,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:52,0.0,42.219.150.243,42.219.152.20,49625,45100,TCP,....S.,0,0,1,44,scan44
27/07/2016 14:58,0.068,214.41.59.55,42.219.158.226,41132,80,TCP,.A..S.,0,0,2,112,background
28/07/2016 0:51,0.0,42.219.156.30,42.219.150.247,3003,62045,TCP,.A.R..,0,0,1,40,scan44
27/07/2016 23:08,0.0,42.219.155.59,106.150.248.162,52353,40001,UDP,.A....,0,0,1,176,background
28/07/2016 1:24,1.265,41.201.54.29,42.219.152.20,6667,4263,TCP,.A.R.F,0,0,1,46,nerisbotnet
28/07/2016 0:50,0.0,42.219.150.247,42.219.156.30,54081,144,TCP,....S.,0,0,1,44,scan44
27/07/2016 19:29,0.0,106.150.228.215,42.219.153.51,26185,80,TCP,....S.,0,2,1,48,background
27/07/2016 19:26,0.58,42.219.156.212,193.27.83.103,34534,25,TCP,.APRS.,0,0,6,420,anomaly-spam
28/07/2016 5:25,0.54,193.27.6.165,42.219.156.212,25,39358,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 16:07,9.148,42.219.156.211,201.164.247.64,80,39918,TCP,.AP.SF,0,0,5,1198,background
28/07/2016 1:51,0.0,143.72.8.137,42.219.154.66,53,35056,UDP,.A....,0,0,1,86,nerisbotnet
27/07/2016 16:44,0.0,143.72.8.137,42.219.158.188,53,40836,UDP,.A....,0,0,1,126,blacklist
28/07/2016 3:56,0.0,143.72.8.137,42.219.154.128,53,45810,UDP,.A....,0,0,1,90,background
28/07/2016 1:20,0.0,42.219.158.21,143.72.8.137,34658,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 13:55,15.24,43.164.40.125,42.219.157.10,80,57604,TCP,.A..SF,0,0,2,92,background
28/07/2016 0:10,0.0,42.219.150.246,42.219.158.16,5589,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:24,0.0,42.219.150.242,42.219.152.20,6884,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:40,0.436,193.27.83.86,42.219.156.215,25,38213,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 20:44,0.0,143.72.8.137,42.219.158.188,53,47099,UDP,.A....,0,0,1,78,blacklist
28/07/2016 0:11,0.0,42.219.158.16,42.219.150.247,80,8834,TCP,.A..S.,0,0,1,40,dos
27/07/2016 16:31,0.004,42.219.156.211,42.39.175.231,443,60239,TCP,...R..,0,0,2,80,background
28/07/2016 0:40,0.58,42.219.156.215,193.27.83.86,52527,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 1:40,0.436,193.27.83.68,42.219.156.215,25,40683,TCP,.AP.SF,0,0,5,958,anomaly-spam
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,49373,3814,TCP,....S.,0,0,1,44,scan44
28/07/2016 1:24,0.54,193.27.1.135,42.219.156.213,25,44641,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:40,0.564,193.27.1.135,42.219.156.212,25,34740,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 19:16,0.0,42.219.153.62,52.114.87.90,57364,53,UDP,.A....,0,0,1,71,background
27/07/2016 20:51,0.908,194.233.64.116,42.219.158.188,59279,80,TCP,.AP.S.,0,0,13,1546,blacklist
28/07/2016 3:30,0.524,42.219.156.211,76.246.196.238,443,59836,TCP,.AP.SF,0,0,12,6233,background
28/07/2016 4:07,0.0,51.151.197.1,42.219.153.62,5315,53,UDP,.A....,0,40,1,78,background
28/07/2016 0:11,0.0,42.219.158.16,42.219.150.247,80,11535,TCP,.A..S.,0,0,1,40,dos
27/07/2016 14:42,0.0,60.44.48.247,42.219.145.54,80,1685,TCP,.A..S.,0,0,1,44,blacklist
28/07/2016 5:30,0.064,42.219.159.92,43.164.49.187,55635,443,UDP,.A....,0,0,3,1786,background
28/07/2016 0:16,0.752,42.219.159.85,229.222.99.111,48997,443,TCP,.AP.S.,0,0,5,893,background
27/07/2016 15:24,8.2,42.219.154.154,168.40.216.61,80,50583,TCP,.AP.SF,0,0,17,16040,background
27/07/2016 18:22,0.448,133.54.81.130,42.219.153.128,52009,80,TCP,.AP.SF,0,40,16,1065,background
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,42221,2035,TCP,....S.,0,0,1,44,scan44
27/07/2016 18:46,0.696,42.219.156.212,54.143.48.135,48529,25,TCP,.APRS.,0,0,6,438,anomaly-spam
28/07/2016 5:26,0.372,42.219.154.103,194.233.65.186,80,55038,TCP,.AP.SF,0,0,10,8574,background
28/07/2016 7:59,0.0,42.219.158.188,71.161.237.118,80,3957,TCP,.A...F,0,0,1,40,blacklist
27/07/2016 18:58,0.0,143.72.4.250,42.219.154.132,53,57484,UDP,.A....,0,0,1,72,background
27/07/2016 20:01,15.624,42.219.153.128,50.66.223.67,80,35870,TCP,.AP.SF,0,0,19,20796,background
27/07/2016 18:55,2.928,42.219.159.95,77.71.220.85,61294,445,TCP,....S.,0,0,2,96,background
28/07/2016 1:59,9.013,42.219.154.68,209.85.225.27,1145,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 5:32,1.144,176.96.146.195,42.219.154.129,51883,25,TCP,.APRS.,0,72,27,22421,background
28/07/2016 0:20,0.0,42.219.158.16,42.219.150.247,80,8405,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:55,40.156,42.219.156.243,202.40.164.47,22001,54349,TCP,.AP...,0,0,2,108,background
28/07/2016 5:03,3.008,42.219.159.90,194.32.94.251,35878,445,TCP,....S.,0,0,2,96,background
27/07/2016 16:45,0.0,143.72.8.137,42.219.158.161,53,46104,UDP,.A....,0,0,1,98,background
